"skill_id","triggers","score","src_path"
"deploying-osquery-for-endpoint-monitoring","deploying;osquery;for;endpoint;monitoring","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/deploying-osquery-for-endpoint-monitoring/SKILL.md"
"detecting-arp-poisoning-in-network-traffic","detecting;arp;poisoning;in;network","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-arp-poisoning-in-network-traffic/SKILL.md"
"detecting-container-drift-at-runtime","detecting;container;drift;at;runtime","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-container-drift-at-runtime/SKILL.md"
"detecting-container-escape-attempts","detecting;container;escape;attempts","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-container-escape-attempts/SKILL.md"
"detecting-dcsync-attack-in-active-directory","detecting;dcsync;attack;in;active","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-dcsync-attack-in-active-directory/SKILL.md"
"detecting-dns-exfiltration-with-dns-query-analysis","detecting;dns;exfiltration;with;dns","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-dns-exfiltration-with-dns-query-analysis/SKILL.md"
"detecting-golden-ticket-forgery","detecting;golden;ticket;forgery","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-golden-ticket-forgery/SKILL.md"
"detecting-kerberoasting-attacks","detecting;kerberoasting;attacks","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-kerberoasting-attacks/SKILL.md"
"detecting-pass-the-ticket-attacks","detecting;pass;the;ticket;attacks","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-pass-the-ticket-attacks/SKILL.md"
"detecting-serverless-function-injection","detecting;serverless;function;injection","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-serverless-function-injection/SKILL.md"
"detecting-t1548-abuse-elevation-control-mechanism","detecting;t1548;abuse;elevation;control","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/detecting-t1548-abuse-elevation-control-mechanism/SKILL.md"
"event-store-design","event;store;design","4","src/antigravity-awesome-skills/skills/event-store-design/SKILL.md"
"hardening-linux-endpoint-with-cis-benchmark","hardening;linux;endpoint;with;cis","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hardening-linux-endpoint-with-cis-benchmark/SKILL.md"
"hardening-windows-endpoint-with-cis-benchmark","hardening;windows;endpoint;with;cis","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hardening-windows-endpoint-with-cis-benchmark/SKILL.md"
"hono","hono","4","src/antigravity-awesome-skills/skills/hono/SKILL.md"
"hunting-for-command-and-control-beaconing","hunting;for;command;and;control","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hunting-for-command-and-control-beaconing/SKILL.md"
"hunting-for-data-staging-before-exfiltration","hunting;for;data;staging;before","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hunting-for-data-staging-before-exfiltration/SKILL.md"
"hunting-for-dcsync-attacks","hunting;for;dcsync;attacks","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hunting-for-dcsync-attacks/SKILL.md"
"hunting-for-lateral-movement-via-wmi","hunting;for;lateral;movement;via","4","src/mukul975-Anthropic-Cybersecurity-Skills/skills/hunting-for-lateral-movement-via-wmi/SKILL.md"
